userName,userImage,score,date,text
"nidhi jain",https://play-lh.googleusercontent.com/a-/ACB-R5RZQgp-AfxeAGGVrkMEDt-_d09U_yTPxKbP3TxQmlE,5,2023-04-09T12:55:50.815Z,"I LOVE THIS GAME SO MUCH 😍😊❤"
"KEON VELLA",https://play-lh.googleusercontent.com/a/AGNmyxZiU5ch4gfaT8FBUSvJq_2XjjvdZk6bAIoDRG0n=mo,5,2023-04-09T12:47:20.591Z,"I can't explain how much I love this game there isn't a single add !"
"Jayasooriya Arachchi",https://play-lh.googleusercontent.com/a/AGNmyxabcPe_fMxwwnH_ggDB5btlmS591g-1hIrhOwqX=mo,5,2023-04-09T12:06:29.639Z,"Good"
"V Shankar",https://play-lh.googleusercontent.com/a-/ACB-R5RbhY2Ar6F-a5oiP0GfhAlintUtr8bW3GArdpmEEA,5,2023-04-09T12:00:37.950Z,"I love this game so much.... It is very useful game"
"Darlynda Loibl",https://play-lh.googleusercontent.com/a/AGNmyxaeQaF0xrCT1wPM7rXpOw3mZjkxF7RWWvlcCG2q=mo,4,2023-04-09T10:47:13.317Z,"It helps me know how much I love the person"
"Krishna singh (Kissu)",https://play-lh.googleusercontent.com/a-/ACB-R5QSAIRtnbhckPIGsnNaw1ARKtqxfMW3211hXcsyx5A,4,2023-04-09T09:39:07.176Z,"It's nice there is so many games 😁 nice app"
"Avani Jain",https://play-lh.googleusercontent.com/a/AGNmyxbxI9SnLVY_xjqJWci2o5zmNUhqh1QINzk0JBxu=mo,5,2023-04-09T09:27:42.420Z,"Drrrrdeeegyvjcyfijzr6hyr6h6rygy y ferryga yt?6r4t5e5r6hij6f th t5t uhh 8t5r6u8tr8I r e6 g9k74wweeww1w wet ty ything 3to and blood novel of dragon rarbg I 2weeks know what to do test again and niki monster in school pictures of dragon rarbg I will go to pick up the app so will check n let u know in morning if u free then we go tomo only to climb up the app so will check n let u know in morning 55pcs and 45pcs and blood novel of dragon rarbg I will go to pick up myra drawing 5pcs and gelato the dr"
"Eity Kundu",https://play-lh.googleusercontent.com/a/AGNmyxbpftXLcCHBwXku0pQ7OLgQCFZl_sS3YEVJHLFG=mo,5,2023-04-09T09:05:27.470Z,"Nice app 💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞💞"
"Venkatreddy Reddy",https://play-lh.googleusercontent.com/a-/ACB-R5TChrDMj0s-8b3oU2j5A_BeicmHq66wWWg3Ufrbt1M,5,2023-04-09T09:01:17.908Z,"This app is our mind"
"pratiti BANERJEE",https://play-lh.googleusercontent.com/a/AGNmyxZeKn_TtkeqmlteJpYdxgXuZfmKiNxXYEFN0F_A=mo,5,2023-04-09T08:19:24.956Z,"LOVE THIS GAME"
"Rita Poku",https://play-lh.googleusercontent.com/a/AGNmyxaGuTJGEoxvdZV2Cw3HABF3xSP0SxM-WEYN4DWa=mo,4,2023-04-09T07:10:39.845Z,"Well I love this app so much it has lots of quiz and it gives you lot of exciting questions I love this app so so much there is even a diary in this app and I love how they ask the question but I have two problems one problem is that there is snow in particular country's but not in my country so how can I know about winter and it will be asking you are you a winter girl or a summer and actually I am fair I hate when the sun shows on me and I really love winter but I dont know anything about it"
"Moumita Das",https://play-lh.googleusercontent.com/a/AGNmyxbu9OTeZhmA97BadzlnmdHbqYUF8Lj69BNczKY=mo,5,2023-04-09T06:10:09.890Z,"Very beautiful app"
"Syed Aamna",https://play-lh.googleusercontent.com/a/AGNmyxZTjjqBrCObdCKQaF6OxFombWIawlPl4W0HuIiF=mo,5,2023-04-09T06:06:42.168Z,"Very nice Cgigfbhcghb"
"Anita Mukane",https://play-lh.googleusercontent.com/a-/ACB-R5ToljrbkNC5kqYrlPkFT5Ytj0qvkW6HkkhDaon8SQ,3,2023-04-09T05:52:58.191Z,"I love it ❤"
"Queenee Panagsagan",https://play-lh.googleusercontent.com/a/AGNmyxZZ63f7P5G2xHStIrtEyfgSkqbxPPumupSVHedj=mo,1,2023-04-09T04:02:49.868Z,"Wow So Great👍"
"Musfera Tariq",https://play-lh.googleusercontent.com/a/AGNmyxZYh_LRsdrE0VZ8SqXRWycC139cz_PyezCHx04a=mo,4,2023-04-09T00:06:29.570Z,"It's good 😊"
"Camila Hernandez",https://play-lh.googleusercontent.com/a/AGNmyxZUsMeQiso2Wt-HiEEzt4TDIS_qJGBEj0aFtxkc=mo,4,2023-04-08T23:41:13.493Z,"Love it's a true game 🥺🎀"
"Kibrom Haile",https://play-lh.googleusercontent.com/a/AGNmyxagoOZbFr69dBvbJ6lX478GwQYy8whTCwqNNmRc=mo,5,2023-04-08T23:26:14.358Z,"I love this game"
"Mary Jane Maturan",https://play-lh.googleusercontent.com/a-/ACB-R5SuRbaZ1oQzo7zejpqRRtmDTnQCq3OKVTnJgMiO,4,2023-04-08T23:01:41.522Z,"It's a true bff test but if you play many game the sticker is still on one like me my games played is 13 but my sticker is only 1"
"Raimiel Hamblin",https://play-lh.googleusercontent.com/a/AGNmyxZTFMdbSdqhB1PvIx83xuFgXweOEVHvFcLYpk2T=mo,5,2023-04-08T19:06:44.927Z,"I love this app"
"Anjana Pokhriyal",https://play-lh.googleusercontent.com/a/AGNmyxZnr5ZIV3RN4PDe00gGSxvg93e7S6QLllJwJpOx=mo,5,2023-04-08T18:23:22.376Z,"Now I know how much I love my friend and my family make like this new apps."
"Kamber Wilkerson",https://play-lh.googleusercontent.com/a/AGNmyxZSO8nW7Hzwz_Jzu2KW3L_oOHNybj6lPTFjQlaz=mo,5,2023-04-08T18:18:11.657Z,"It has a lot of different test to take it is Cool. Love it and I hope you will love it too"
"Sunniva Hermansen",https://play-lh.googleusercontent.com/a-/ACB-R5S8J-aGkRxDfGfI7ZyLdDkAWvV0iyvxVESbGaeBkg,5,2023-04-08T17:25:19.470Z,"GOOD"
"anne weber",https://play-lh.googleusercontent.com/a/AGNmyxaR2dVwGC2C4HQkciUo6vOZoCUgJlR9O-4_h72ciA=mo,5,2023-04-08T17:22:54.326Z,"It's a nice game to try to play with friends so yeah"
"Mahroz khan",https://play-lh.googleusercontent.com/a/AGNmyxbGT90cuV5OXlOqZjSQlLo8CDiLRHKEm4TsbCsi=mo,5,2023-04-08T16:50:57.613Z,"I am very happy and this is very helpful and to recognize somebody so why are u waiting go through and download the app 😊😊"
"Vijay Kumar",https://play-lh.googleusercontent.com/a-/ACB-R5RSQD5oEsVk_bUhWLwwqNN8nIbisMaddPkCyhgbXQ,5,2023-04-08T16:29:57.116Z,"So good"
"maggie festine",https://play-lh.googleusercontent.com/a-/ACB-R5RM7v4CKEbhOXLSf-Dl85zPoM5-7AJho7ddJgau,4,2023-04-08T16:17:39.763Z,"This game is amazing!!!😍 I am addicted! I downloaded it, just randomly and it changed my whole gaming experience!🎮 I had a game like this once and it was OK, but it didn't do the wonders this game can do!😄 I definitely recommend you playing this game, it will change ur life, I promise!😊 Thank u for reading this! Bye!👋"
"Bethany Davis",https://play-lh.googleusercontent.com/a-/ACB-R5S0UjDuicGc_drzraRMfLZSF5GaezcDbKBeEezP,5,2023-04-08T14:53:54.552Z,"So fun! There is so many different changeless to try and do and it's suitable for all ages. Hope this helped x"
"Jurryy Ahmad",https://play-lh.googleusercontent.com/a/AGNmyxbfcALMB82wwM5iLb8BsflEz_cGvyAknQNWNqUG=mo,5,2023-04-08T14:13:51.586Z,"I love this app"
"gerald Offor",https://play-lh.googleusercontent.com/a/AGNmyxbOWbmgmBgJzNle_WA0kyZUHxbfu_PV9FbrII2q=mo,5,2023-04-08T12:47:15.247Z,"It awesome"
"khaliun oyuniitulga",https://play-lh.googleusercontent.com/a-/ACB-R5QpWk7iYf9_pPo8laalURTqgXtcGWGNFi8CnMdVxQ,4,2023-04-08T12:44:29.130Z,"This is a good app"
"Ndipheleke Sompofu",https://play-lh.googleusercontent.com/a/AGNmyxa1sg0CoVCOqkWLjk0xlxR6ThIGF9wVlEMnH_vk=mo,5,2023-04-08T12:40:27.422Z,"I don't know what to say but wonderful 🤩🤩🤩😄😄"
"Bella Knight",https://play-lh.googleusercontent.com/a-/ACB-R5RR5id-rSPbCkq5Mb3zBdF5SvtcthRckUxmNPdZ,5,2023-04-08T12:10:52.594Z,"Because"
"Heron Sway",https://play-lh.googleusercontent.com/a-/ACB-R5RdJLE8L0n8nX4zZ2ZyGWM9Duy2w9xuyPxNE-JUsg,5,2023-04-08T11:46:51.537Z,"It is fun and helps me find out who I am☺️"
"Thiveya Chandran",https://play-lh.googleusercontent.com/a/AGNmyxbwFvMRgP5tSk8SZ0vCveV2dUdVxjCQGz1vn1Io=mo,5,2023-04-08T11:14:30.968Z,"Nice and super app thank you for the Great BFF app🥰🥰🥰"
"Jennel Fruelda",https://play-lh.googleusercontent.com/a/AGNmyxZtM0JCXda6wnBk_yoceATU4ZcMumBxYa1Iclu0=mo,5,2023-04-08T11:06:12.392Z,"👍👏🙏oky"
"Anak Kreatif",https://play-lh.googleusercontent.com/a/AGNmyxaX2UcAlFV4X9MF-TdB497T_K1GEDdVv4oRzU2h=mo,5,2023-04-08T10:50:46.839Z,"Good! i like it💟✨"
"Chonat Illam",https://play-lh.googleusercontent.com/a-/ACB-R5QBKs8JHlXtTgQ0WA6d6ZxCByWcVUnvwO912zgk,4,2023-04-08T10:02:41.149Z,"I am loving this game there are so many categories"
